geoid,countyfp,pop20,areakm,popdens,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,pollvoter_dens,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag
6001400100,1.0,3041.0,6.94584,437.81584,0.969,0.96335,0.97322,0.9672,0.88141,0.80091,0.8571,0.80052,0.81389,0.74001,0.80486,0.85283,0.86783,0.86978,0.81931,0.69348,0.00123,0.00139,0.02784,1.0,0.97494,0.0,0.06341,1.0,0.03553,0.0,0.04229,1.0,0.12624,0.0,0.03415,0.0,0.03819,0.0,1e-05,1.0,0.74149,0.0,7e-05,1.0,2e-05,1.0,1e-05,1.0,0.03054,0.0,0.00414,1.0,0.00014,1.0,0.02092,1.0,0.04182,0.0,0.0001,1.0,0.01218,1.0,0.00887,1.0,0.00972,1.0,0.00227,0.0,1.0
6001400200,1.0,2002.0,0.58656,3413.1305,0.96956,0.98319,0.97313,0.93909,0.87353,0.89515,0.89296,0.82164,0.7083,0.66488,0.65453,0.78955,0.86416,0.79068,0.87322,0.70955,0.0008,0.00163,0.04611,1.0,0.95394,0.0,0.03949,1.0,0.06368,0.0,0.03636,1.0,0.08519,0.0,0.02591,1.0,0.08667,0.0,0.00199,1.0,0.735,0.0,0.00299,1.0,1e-05,1.0,0.0,1.0,0.03737,0.0,0.01045,1.0,0.02042,1.0,0.0,1.0,0.02791,1.0,0.01444,1.0,0.00299,1.0,0.01096,1.0,0.00648,1.0,0.00146,0.0,1.0
6001400300,1.0,5505.0,1.11084,4955.72415,0.97098,0.94281,0.97341,0.96429,0.87545,0.85602,0.8983,0.7837,0.71497,0.66272,0.79921,0.77136,0.84076,0.85736,0.86808,0.67658,0.00187,0.00306,0.06658,1.0,0.84736,0.0,0.0658,1.0,0.05635,0.0,0.04055,1.0,0.11714,0.0,0.09082,0.0,0.06964,0.0,0.0,1.0,0.67924,0.0,0.01963,1.0,0.00297,1.0,0.0,1.0,0.01436,1.0,0.00324,1.0,0.02312,1.0,0.0519,1.0,0.03409,0.0,0.00674,1.0,0.0087,1.0,0.00934,1.0,3e-05,1.0,0.00378,0.0,1.0
6001400400,1.0,4118.0,0.71614,5750.29137,0.96484,0.9336,0.97724,0.95932,0.88023,0.91908,0.90169,0.80092,0.68885,0.66943,0.78821,0.68316,0.8512,0.82021,0.84755,0.76478,0.00176,0.00151,0.02521,1.0,0.90443,0.0,0.06201,1.0,0.10089,0.0,0.04103,1.0,0.10572,0.0,0.06571,0.0,0.11992,0.0,0.00858,1.0,0.63865,0.0,0.01485,1.0,0.0,1.0,0.0,1.0,0.07776,1.0,0.00711,1.0,0.00078,1.0,0.02373,0.0,0.02712,0.0,0.00997,1.0,0.00797,1.0,0.0127,1.0,0.00448,1.0,0.00289,0.0,1.0
6001400500,1.0,3659.0,0.59142,6186.76152,0.95416,0.92473,0.97933,0.95331,0.83463,0.81291,0.84244,0.77324,0.64353,0.63833,0.71747,0.60105,0.78693,0.82325,0.8254,0.6652,0.002,0.00051,0.0321,1.0,0.8838,0.0,0.06327,0.0,0.12275,0.0,0.12571,1.0,0.10805,0.0,0.21328,0.0,0.09481,0.0,2e-05,1.0,0.45536,0.0,0.01501,1.0,0.00733,1.0,0.0,1.0,0.05264,0.0,0.00317,1.0,0.01666,1.0,0.03424,0.0,0.0228,1.0,0.00387,1.0,0.00878,1.0,0.0133,1.0,0.0046,1.0,0.00298,0.07125,0.0
6001400600,1.0,1793.0,0.29786,6019.66961,0.94384,0.95048,0.96429,0.89557,0.80911,0.81377,0.8118,0.78838,0.61558,0.5916,0.80894,0.49968,0.76596,0.73239,0.83983,0.57767,0.00113,0.00031,0.03491,1.0,0.93165,0.0,0.07121,0.0,0.09513,0.0,0.12206,1.0,0.09685,0.0,0.20516,0.0,0.07507,0.0,0.00172,1.0,0.49284,0.0,0.00917,1.0,0.0,1.0,0.0,1.0,0.05272,0.0,0.0,1.0,0.01318,1.0,0.01146,1.0,0.03266,0.0,0.05215,1.0,0.00344,1.0,0.0063,1.0,0.0,1.0,0.00136,0.03142,0.0
6001400700,1.0,4527.0,0.86575,5228.97065,0.94262,0.94487,0.96494,0.89803,0.82743,0.8771,0.89492,0.78513,0.61338,0.60283,0.67866,0.48701,0.75002,0.7633,0.70369,0.62627,0.00307,0.00115,0.09471,1.0,0.85678,0.0,0.09481,0.0,0.08641,0.0,0.05451,1.0,0.06435,0.0,0.28176,0.0,0.19353,0.0,3e-05,1.0,0.38366,0.0,0.03805,1.0,0.00772,1.0,0.0,1.0,0.09768,1.0,0.0045,1.0,0.04357,0.0,0.00936,1.0,0.03174,0.0,0.01103,1.0,0.0038,1.0,0.00232,1.0,9e-05,1.0,0.0036,0.05599,0.0
6001400800,1.0,3928.0,0.72582,5411.81429,0.93223,0.94871,0.89753,0.90094,0.79651,0.72895,0.83104,0.64931,0.61003,0.52585,0.66184,0.52011,0.73661,0.75129,0.71238,0.60282,0.00275,0.00158,0.10971,1.0,0.86848,0.0,0.04243,1.0,0.10849,0.0,0.05328,1.0,0.14776,0.0,0.23596,0.0,0.11046,1.0,0.00233,1.0,0.43185,0.0,0.0011,1.0,0.00116,1.0,0.00982,1.0,0.07406,1.0,0.01256,1.0,0.00582,1.0,0.01174,1.0,0.06326,0.0,0.02154,1.0,0.00322,1.0,0.03283,1.0,0.00973,1.0,0.00297,0.08896,0.0
6001400900,1.0,2520.0,0.40773,6180.5353,0.94611,0.9357,0.93978,0.88263,0.8084,0.81683,0.73648,0.75784,0.60795,0.55835,0.70018,0.44545,0.74556,0.78516,0.75444,0.59133,0.00144,0.00056,0.09334,1.0,0.87423,0.0,0.07388,1.0,0.14414,0.0,0.06969,1.0,0.04173,1.0,0.2876,0.0,0.1581,1.0,0.02453,1.0,0.41609,0.0,0.01528,1.0,0.06234,1.0,0.0,1.0,0.0781,1.0,0.00015,1.0,0.00221,1.0,0.00615,1.0,0.00036,1.0,0.01982,1.0,0.0001,1.0,0.00025,1.0,0.00848,1.0,0.00163,0.0,1.0
6001401000,1.0,6118.0,1.149,5324.6182,0.93369,0.91436,0.94067,0.93368,0.77079,0.77399,0.8439,0.6953,0.62582,0.64746,0.6963,0.51511,0.68556,0.73467,0.69565,0.58189,0.00426,0.00532,0.10773,1.0,0.76609,0.0,0.10696,0.0,0.18375,0.0,0.1033,1.0,0.0676,0.0,0.30287,0.0,0.18693,0.0,0.0,1.0,0.33503,0.0,0.03991,1.0,0.00261,1.0,0.0,1.0,0.1178,0.0,7e-05,1.0,0.00816,1.0,0.01726,1.0,0.03622,1.0,0.00377,1.0,2e-05,1.0,0.00299,1.0,0.00247,1.0,0.00455,0.04046,0.0
6001401100,1.0,4976.0,0.87333,5697.72462,0.9377,0.8898,0.9619,0.90316,0.80558,0.81548,0.81521,0.75624,0.63613,0.59774,0.67514,0.55633,0.77143,0.78575,0.74735,0.59713,0.00321,0.00295,0.10311,1.0,0.6867,0.0,0.04428,1.0,0.12339,0.0,0.0807,1.0,0.19802,0.0,0.07745,0.0,0.10754,0.0,0.0,1.0,0.52394,0.0,0.02776,1.0,0.00303,1.0,0.0,1.0,0.04059,1.0,0.02029,1.0,0.01143,1.0,0.059,1.0,0.04432,1.0,0.0091,1.0,0.00536,1.0,0.01913,1.0,0.00793,1.0,0.00317,0.0,1.0
6001401200,1.0,2994.0,0.66362,4511.59679,0.95165,0.93731,0.97529,0.95231,0.85887,0.85546,0.86164,0.81136,0.6528,0.63332,0.64078,0.71878,0.82582,0.80319,0.80274,0.61791,0.00163,0.00196,0.06723,1.0,0.93333,0.0,0.05859,1.0,0.10065,0.0,0.04162,1.0,0.11493,0.0,0.11264,0.0,0.1218,0.0,0.00076,1.0,0.61016,0.0,0.04887,1.0,0.00267,1.0,0.0,1.0,0.04467,0.0,0.00267,1.0,0.0126,1.0,0.0042,1.0,0.05307,1.0,0.02444,0.0,0.0,1.0,0.01184,1.0,0.00267,1.0,0.00202,0.0,1.0
6001401300,1.0,5894.0,0.86189,6838.42435,0.91391,0.91098,0.95885,0.89725,0.79047,0.79466,0.82043,0.74068,0.64175,0.63601,0.74964,0.6054,0.72013,0.71344,0.69981,0.64808,0.00355,0.00823,0.12875,0.0,0.62938,0.0,0.12818,0.0,0.21953,0.0,0.04795,1.0,0.16729,0.0,0.28533,0.0,0.10176,0.0,0.00617,1.0,0.38335,0.0,0.01707,1.0,0.0,1.0,1e-05,1.0,0.04701,0.0,0.00512,1.0,0.01522,1.0,0.00308,1.0,0.06304,0.0,0.03382,0.0,0.00458,1.0,0.02843,1.0,0.00312,1.0,0.00306,0.1006,0.0
6001401400,1.0,5380.0,0.75477,7128.00133,0.91711,0.92747,0.9494,0.87038,0.69005,0.68576,0.71169,0.6402,0.60108,0.51123,0.71166,0.5357,0.58042,0.61299,0.57263,0.55655,0.00303,0.0011,0.13526,0.0,0.7428,0.0,0.15195,0.0,0.34129,0.0,0.09277,1.0,0.12046,0.0,0.31932,0.0,0.18956,0.0,0.01543,1.0,0.2574,0.0,0.0579,1.0,0.0,1.0,0.00211,1.0,0.10545,0.0,0.00782,1.0,0.00148,1.0,0.00613,1.0,0.02747,1.0,0.01648,1.0,0.00254,1.0,0.00465,1.0,0.05706,1.0,0.00326,0.16782,0.0
6001401500,1.0,2674.0,0.46774,5716.81229,0.90213,0.87285,0.91172,0.7983,0.66992,0.69051,0.73856,0.59271,0.58452,0.57747,0.66413,0.48287,0.59414,0.69968,0.60283,0.4932,0.00223,0.00119,0.0749,1.0,0.68867,0.0,0.13796,0.0,0.17232,0.0,0.06134,1.0,0.04578,0.0,0.3731,0.0,0.14123,0.0,0.0,1.0,0.36912,0.0,0.01581,1.0,0.0,1.0,0.0,1.0,0.11368,1.0,0.00463,1.0,0.00711,1.0,5e-05,1.0,0.02052,1.0,0.00848,1.0,0.00356,1.0,0.00221,1.0,0.00493,1.0,0.0022,0.18824,0.0
6001401600,1.0,2981.0,0.63614,4686.08914,0.90555,0.8935,0.95186,0.84766,0.67629,0.76223,0.74628,0.6229,0.52774,0.50027,0.74177,0.4737,0.5754,0.67982,0.51513,0.51993,0.00195,0.00137,0.17042,0.0,0.82254,0.0,0.15807,0.0,0.19397,0.0,0.07514,1.0,0.10441,0.0,0.35911,0.0,0.20052,0.0,0.0,1.0,0.28659,0.0,0.0616,0.0,0.0,1.0,0.0,1.0,0.07951,0.0,0.01223,1.0,0.00655,1.0,0.00568,1.0,0.05242,0.0,0.00349,1.0,0.0,1.0,0.00568,1.0,0.0201,1.0,0.00157,0.0,1.0
6001401700,1.0,6139.0,11.52258,532.78005,0.91849,0.92258,0.94837,0.82854,0.77919,0.78668,0.85509,0.70107,0.62227,0.62805,0.76427,0.57538,0.69034,0.72724,0.75329,0.50276,0.00323,0.00332,0.08316,1.0,0.9038,0.0,0.06318,1.0,0.10832,0.0,0.04156,1.0,0.1195,0.0,0.17068,0.0,0.26595,0.0,1e-05,1.0,0.38854,0.0,0.04722,1.0,0.00396,1.0,0.0,1.0,0.17991,0.0,0.01197,1.0,0.01397,1.0,0.0235,1.0,0.00749,1.0,0.02285,0.0,0.00236,1.0,0.0206,1.0,0.00498,1.0,0.00195,0.0,1.0
6001401800,1.0,1986.0,0.30101,6597.69632,0.89264,0.8959,0.93744,0.83911,0.68894,0.70985,0.73831,0.55639,0.51705,0.52275,0.49822,0.55177,0.61867,0.67813,0.59614,0.44415,0.00164,0.00036,0.11276,0.0,0.71683,0.0,0.09214,0.0,0.19038,0.0,0.09303,1.0,0.05574,0.0,0.38155,0.0,0.20238,0.0,0.00229,1.0,0.33456,0.0,0.06458,1.0,2e-05,1.0,0.0,1.0,0.0858,1.0,0.00285,1.0,0.00778,1.0,2e-05,1.0,0.01173,1.0,0.01609,1.0,0.00772,1.0,0.0105,1.0,0.00562,1.0,0.00128,0.09952,0.0
6001402200,1.0,3260.0,0.71565,4555.27763,0.88803,0.88896,0.91532,0.81021,0.69651,0.68091,0.68683,0.5663,0.55616,0.48841,0.72688,0.49659,0.6277,0.62825,0.63229,0.464,0.00261,0.00039,0.14128,0.0,0.77957,0.0,0.09075,0.0,0.26033,0.0,0.05894,1.0,0.16273,0.0,0.32186,0.0,0.16139,0.0,0.01237,1.0,0.29663,0.0,0.01154,1.0,0.00239,1.0,0.0,1.0,0.12634,0.0,0.01234,1.0,0.00876,1.0,0.00342,1.0,0.09726,1.0,0.01494,0.0,0.0,1.0,0.00358,1.0,0.01514,1.0,0.00164,0.0,1.0
6001402400,1.0,2472.0,0.33701,7335.07296,0.90371,0.87932,0.94245,0.85714,0.68841,0.79998,0.66506,0.62758,0.60747,0.58719,0.85878,0.5411,0.61249,0.66301,0.52476,0.4695,0.00229,0.00042,0.1525,0.0,0.67322,0.0,0.15924,0.0,0.1559,0.0,0.07327,1.0,0.12631,0.0,0.48395,0.0,0.09142,0.0,0.0,1.0,0.2411,0.0,0.0335,1.0,0.00698,1.0,0.0,1.0,0.04571,1.0,0.0,1.0,0.0,1.0,0.00593,1.0,0.03524,1.0,0.01605,1.0,0.0,1.0,0.03908,1.0,0.00349,1.0,0.00227,0.19332,0.0
6001402500,1.0,2026.0,0.36545,5543.77587,0.87724,0.91543,0.93256,0.8299,0.59465,0.67249,0.66348,0.49196,0.551,0.58153,0.84068,0.50113,0.51976,0.55751,0.57861,0.39086,0.00162,0.00069,0.0632,1.0,0.5654,0.0,0.1737,0.0,0.35205,0.0,0.10387,1.0,0.13307,0.0,0.58394,0.0,0.14767,0.0,0.0,1.0,0.10893,0.0,0.00449,1.0,0.0,1.0,0.0,1.0,0.10331,0.0,0.01179,1.0,0.0,1.0,0.0,1.0,0.04323,1.0,0.01684,1.0,0.0,1.0,0.0,1.0,0.02527,1.0,0.00111,0.0,1.0
6001402600,1.0,1229.0,0.31884,3854.55165,0.93247,0.92418,0.94125,0.99996,0.72124,0.7198,0.74623,0.72086,0.69213,0.69662,0.88573,0.63799,0.65003,0.72716,0.62373,0.55196,0.00064,0.00095,0.36622,0.0,0.61014,0.0,0.16645,0.0,0.35237,0.0,0.08206,1.0,0.38697,0.0,0.25905,0.0,0.16492,0.0,0.00483,1.0,0.14401,0.0,0.04023,1.0,0.0,1.0,0.0,1.0,0.09252,1.0,0.00724,1.0,0.00563,1.0,0.0,1.0,0.32663,0.0,0.03218,0.0,0.00322,1.0,0.00322,1.0,0.00885,1.0,0.00079,0.1418,0.0
6001402700,1.0,1834.0,0.38722,4736.37194,0.9297,0.90938,0.96447,0.90806,0.6924,0.67821,0.62692,0.56712,0.6054,0.63125,0.86327,0.5481,0.63026,0.64105,0.55051,0.43157,0.00109,0.00048,0.16603,0.0,0.74315,0.0,0.12437,0.0,0.27122,0.0,0.10476,1.0,0.10847,0.0,0.42275,0.0,0.20582,0.0,0.00635,1.0,0.23228,0.0,0.03757,1.0,0.00423,1.0,0.0,1.0,0.15344,0.0,0.00317,1.0,0.0,1.0,0.00529,1.0,0.1,0.0,0.0,1.0,0.0,1.0,0.00317,1.0,0.0,1.0,0.00125,0.06347,0.0
6001402801,1.0,2949.0,0.29136,10121.57433,0.94415,0.959,0.98235,0.91412,0.76435,0.73766,0.7753,0.74704,,,,,,,,,0.00122,0.00776,0.11341,0.0,0.53743,0.0,0.1722,0.0,0.29394,0.0,0.05796,1.0,0.18266,0.0,0.38246,0.0,0.06839,0.0,0.00583,1.0,0.27996,0.0,0.00149,1.0,0.00017,1.0,0.0,1.0,0.04187,0.0,0.01192,1.0,0.00236,1.0,0.00728,1.0,0.12144,0.0,0.00172,1.0,0.0,1.0,0.00934,1.0,0.00793,1.0,0.00225,0.32598,0.0
6001402802,1.0,1459.0,0.11856,12306.00704,0.94783,0.93332,0.96159,0.88969,0.68219,0.6811,0.62194,0.65026,,,,,,,,,0.0005,0.00634,0.11121,0.0,0.5316,0.0,0.1742,0.0,0.29487,0.0,0.05603,1.0,0.18571,0.0,0.3808,0.0,0.06272,0.0,0.0058,1.0,0.28192,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03728,0.0,0.01228,1.0,0.00246,1.0,0.00737,1.0,0.12232,0.0,0.00179,1.0,0.0,1.0,0.0096,1.0,0.00826,1.0,0.00124,0.39766,0.0
6001402900,1.0,1918.0,0.40713,4710.98908,0.9414,0.935,0.96287,0.88522,0.73561,0.73601,0.67781,0.79716,0.6274,0.42831,0.87479,0.58859,0.61269,0.64585,0.59872,0.46143,0.001,0.02471,0.29536,0.0,0.41086,0.0,0.16255,0.0,0.24787,0.0,0.09981,1.0,0.36989,0.0,0.17239,0.0,0.17177,0.0,0.00224,1.0,0.22429,0.0,0.0487,1.0,0.0,1.0,0.0,1.0,0.08152,0.0,0.00063,1.0,0.03059,1.0,0.02769,1.0,0.23342,0.0,0.02959,1.0,0.02451,1.0,0.00406,1.0,0.00338,1.0,0.00112,0.0,1.0
6001403000,1.0,3012.0,0.3524,8547.18981,0.95258,0.92658,0.97568,0.90239,0.69154,0.8026,0.64355,0.74415,0.83045,0.76807,0.87297,0.76902,0.58604,0.60508,0.5517,0.55922,0.001,0.02306,0.60529,0.0,0.5514,0.0,0.06508,1.0,0.31773,0.0,0.04337,1.0,0.81446,0.0,0.04372,1.0,0.02272,1.0,0.00344,1.0,0.06506,0.0,0.0,1.0,0.00551,1.0,0.0,1.0,0.01583,1.0,0.0,1.0,0.0,1.0,0.00654,1.0,0.72874,0.0,0.00757,1.0,0.0,1.0,0.0,1.0,0.00413,1.0,0.0019,0.13093,0.0
6001403100,1.0,1693.0,0.34685,4881.03481,0.94265,0.90212,0.96971,0.97767,0.78916,0.72888,0.81689,0.7502,0.72406,0.56821,0.84986,0.66661,0.70961,0.78605,0.68677,0.62276,0.00079,0.01096,0.2429,0.0,0.71715,0.0,0.07952,1.0,0.26821,0.0,0.13803,1.0,0.37839,0.0,0.17658,0.0,0.13041,0.0,0.00286,1.0,0.27844,0.0,0.01428,1.0,0.00762,1.0,0.0,1.0,0.09376,0.0,0.00428,1.0,0.00286,1.0,0.00952,1.0,0.29177,0.0,0.01809,1.0,0.00952,1.0,0.01475,1.0,0.01095,1.0,0.00159,0.43399,0.0
6001403301,1.0,2002.0,0.1966,10183.27083,0.95723,0.9994,0.9707,0.94711,0.65058,0.77677,0.61948,0.70398,,,,,,,,,0.00039,0.00303,0.32155,0.0,0.65982,0.0,0.05155,1.0,0.26711,0.0,0.07707,1.0,0.52226,0.0,0.07468,1.0,0.06032,0.0,0.02393,1.0,0.26161,0.0,0.01269,1.0,0.0,1.0,0.0,1.0,0.04476,0.0,0.00287,1.0,0.0,1.0,0.02106,1.0,0.43083,0.0,0.01005,1.0,0.01604,1.0,0.0091,1.0,0.0225,1.0,0.00107,0.30471,0.0
6001403302,1.0,3222.0,0.82337,3913.18119,0.95305,0.96608,0.97695,0.89689,0.83426,0.87155,0.82608,0.75035,,,,,,,,,0.00143,0.00273,0.32155,0.0,0.65982,0.0,0.05155,1.0,0.26711,0.0,0.07707,1.0,0.52226,0.0,0.07468,1.0,0.06032,0.0,0.02393,1.0,0.26161,0.0,0.01269,1.0,0.0,1.0,0.0,1.0,0.04476,0.0,0.00287,1.0,0.0,1.0,0.02106,1.0,0.43083,0.0,0.01005,1.0,0.01604,1.0,0.0091,1.0,0.0225,1.0,0.00193,0.0,1.0
6001403401,1.0,3036.0,1.15212,2635.14285,0.97755,0.95115,0.98833,0.98212,0.80266,0.86467,0.72459,0.81393,,,,,,,,,0.00071,0.00294,0.17365,0.0,0.68428,0.0,0.11247,0.0,0.11507,0.0,0.04908,1.0,0.25991,0.0,0.19147,0.0,0.0818,0.0,0.00438,1.0,0.39539,0.0,0.01359,1.0,0.0,1.0,0.0,1.0,0.04862,0.0,0.0129,1.0,0.003,1.0,0.02673,1.0,0.13917,0.0,0.02419,1.0,0.00323,1.0,0.0,1.0,0.0,1.0,0.00221,0.06309,0.0
6001403402,1.0,1526.0,0.09922,15380.44735,0.95692,0.95978,0.93653,0.99989,0.78629,0.80885,0.76537,0.80044,,,,,,,,,0.00052,0.01404,0.17365,0.0,0.68428,0.0,0.11247,0.0,0.11507,0.0,0.04908,1.0,0.25991,0.0,0.19147,0.0,0.0818,0.0,0.00438,1.0,0.39539,0.0,0.01359,1.0,0.0,1.0,0.0,1.0,0.04862,0.0,0.0129,1.0,0.003,1.0,0.02673,1.0,0.13917,0.0,0.02419,1.0,0.00323,1.0,0.0,1.0,0.0,1.0,0.00108,0.24533,0.0
6001403501,1.0,5887.0,0.66988,8788.18309,0.94281,0.93445,0.96218,0.90959,0.82523,0.84955,0.79281,0.83629,0.72818,0.68983,0.8144,0.63535,0.75844,0.75689,0.71855,0.59092,0.00343,0.00366,0.18414,0.0,0.64215,0.0,0.11643,0.0,0.17567,0.0,0.06029,1.0,0.18566,0.0,0.23842,0.0,0.12277,0.0,0.00536,1.0,0.37515,0.0,0.01134,1.0,0.00733,1.0,0.0,1.0,0.05068,0.0,0.04265,1.0,0.00744,1.0,0.01157,1.0,0.11514,0.0,0.00335,1.0,0.01779,1.0,0.01045,1.0,0.00711,1.0,0.00348,0.0,1.0
6001403502,1.0,2150.0,0.18113,11869.6584,0.94653,0.95306,0.97133,0.90173,0.8334,0.78809,0.82259,0.77797,0.70215,0.68195,0.76188,0.66276,0.79717,0.79137,0.77536,0.70284,0.00138,0.00035,0.09164,0.0,0.8247,0.0,0.10972,0.0,0.09834,0.0,0.06507,1.0,0.11106,0.0,0.2544,0.0,0.11937,0.0,0.0,1.0,0.42025,0.0,0.02055,1.0,0.0,1.0,0.0,1.0,0.05333,0.0,0.01321,1.0,0.02348,1.0,0.0,1.0,0.06751,1.0,0.00734,1.0,0.00832,1.0,0.00489,1.0,0.00978,1.0,0.00174,0.06577,0.0
6001403600,1.0,4720.0,0.39282,12015.62367,0.94432,0.95169,0.96167,0.92665,0.85796,0.86419,0.88228,0.76621,0.66644,0.62559,0.72342,0.54875,0.80381,0.85017,0.77369,0.70188,0.00294,0.00094,0.13019,0.0,0.89614,0.0,0.05562,0.0,0.10315,0.0,0.02683,1.0,0.09425,0.0,0.41042,0.0,0.13884,0.0,0.00231,1.0,0.29503,0.0,0.00667,1.0,0.0,1.0,0.0,1.0,0.10413,0.0,0.00771,1.0,0.00956,1.0,0.02086,1.0,0.0159,1.0,0.02106,1.0,0.00272,1.0,0.00898,1.0,0.01071,1.0,0.00373,0.14195,0.0
6001403701,1.0,2789.0,0.17395,16033.69168,0.93952,0.94801,0.97017,0.88259,0.86443,0.88871,0.82391,0.74411,0.70341,0.65352,0.80088,0.66139,0.82395,0.838,0.84717,0.68736,0.00197,0.00122,0.06977,0.0,0.79171,0.0,0.06388,0.0,0.1471,0.0,0.0465,1.0,0.12601,0.0,0.26752,0.0,0.12197,0.0,0.0,1.0,0.43026,0.0,0.00943,1.0,0.00337,1.0,0.00236,1.0,0.06233,0.0,0.01011,1.0,0.01247,1.0,0.01617,1.0,0.01584,1.0,0.01348,1.0,0.01112,1.0,0.01415,1.0,0.00708,1.0,0.00244,0.19206,0.0
6001403702,1.0,2149.0,0.1991,10793.42996,0.94219,0.91705,0.93602,0.95596,0.86396,0.85619,0.85096,0.74551,0.68415,0.60902,0.69218,0.57627,0.82707,0.82426,0.85628,0.57223,0.00139,0.00134,0.07808,1.0,0.84884,0.0,0.0775,1.0,0.0818,0.0,0.02386,1.0,0.17589,0.0,0.15278,0.0,0.09832,0.0,2e-05,1.0,0.517,0.0,0.0052,1.0,0.0,1.0,0.0,1.0,0.06771,1.0,0.00418,1.0,0.01087,1.0,0.00636,1.0,0.06891,1.0,0.06537,1.0,0.00464,1.0,0.01138,1.0,0.0001,1.0,0.00154,0.05105,0.0
6001403800,1.0,3716.0,0.65267,5693.57306,0.96153,0.96977,0.96179,0.92514,0.87037,0.88508,0.83684,0.8553,0.7354,0.76668,0.80118,0.79331,0.85474,0.82444,0.8111,0.69598,0.0018,0.00188,0.0302,1.0,0.93724,0.0,0.05517,1.0,0.05453,0.0,0.02099,1.0,0.11713,0.0,0.1294,0.0,0.03591,0.0,0.0,1.0,0.67744,0.0,5e-05,1.0,0.0,1.0,0.0,1.0,0.02032,1.0,1e-05,1.0,0.00332,1.0,6e-05,1.0,0.0675,0.0,0.0164,1.0,0.0081,1.0,0.0033,1.0,0.0107,1.0,0.00268,0.0,1.0
6001403900,1.0,3947.0,0.4931,8004.45764,0.95584,0.95527,0.9702,0.92849,0.86842,0.83237,0.88573,0.75323,0.67185,0.6873,0.77861,0.64796,0.85059,0.86566,0.81513,0.70939,0.002,0.00145,0.06424,0.0,0.97863,0.0,0.07381,1.0,0.08566,0.0,0.04024,1.0,0.16169,0.0,0.13552,0.0,0.0743,0.0,0.00222,1.0,0.57294,0.0,0.00543,1.0,0.0,1.0,0.0,1.0,0.0511,0.0,0.00765,1.0,0.00617,1.0,0.0,1.0,0.07332,0.0,0.01851,1.0,0.00346,1.0,0.01086,1.0,0.01407,1.0,0.00327,0.15351,0.0
6001404000,1.0,3050.0,0.36698,8310.97331,0.95615,0.94488,0.97599,0.88093,0.8769,0.83286,0.91628,0.77754,0.717,0.60971,0.84262,0.72099,0.85227,0.86279,0.81567,0.64956,0.00166,0.0072,0.06481,1.0,0.9171,0.0,0.07727,0.0,0.06793,0.0,0.04422,1.0,0.10208,0.0,0.07235,0.0,0.16372,0.0,0.00998,1.0,0.55245,0.0,0.00625,1.0,0.0,1.0,0.0,1.0,0.10403,0.0,0.00792,1.0,0.04101,0.0,0.00935,1.0,0.05052,0.0,0.00796,1.0,0.01041,1.0,0.00656,1.0,0.00275,1.0,0.00225,0.00209,0.0
6001404101,1.0,3141.0,0.56928,5517.5053,0.96766,0.96056,0.97906,0.95181,0.89036,0.9131,0.8834,0.81261,0.73052,0.70631,0.8135,0.72566,0.83626,0.804,0.84456,0.72095,0.00126,0.00236,0.01861,1.0,0.8217,0.0,0.03445,1.0,0.06101,0.0,0.04375,1.0,0.12596,0.0,0.07855,0.0,0.07027,0.0,0.00365,1.0,0.62181,0.0,0.00663,1.0,0.0,1.0,0.01226,1.0,0.04574,0.0,0.00298,1.0,0.00265,1.0,0.00862,1.0,0.03646,0.0,0.03911,1.0,0.00862,1.0,0.00829,1.0,0.0053,1.0,0.00246,0.06039,0.0
