name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
Natividad School,1465 MODOC AVE SALINAS CA 93906,False,Salinas 64,False,-121.63729,36.70422
New Republic Elementary School,636 ARCADIA WAY SALINAS CA 93906,False,"Salinas 62, Salinas 63",False,-121.62646,36.7133
Northminster Presbyterian Church,315 E ALVIN DR SALINAS CA 93906,False,Salinas 55,False,-121.64535,36.70757
Old Town Hall,999 ANGELUS WAY DEL REY OAKS CA 93940,False,Del Rey Oaks,False,-121.84008,36.5946
Oldemeyer Center,986 HILBY AVE SEASIDE CA 93955,False,"Seaside 9, Seaside 10",False,-121.84606,36.60212
PG Adult School - Multipurpose Room,1025 LIGHTHOUSE AVE PACIFIC GROVE CA 93950,False,"Pacific Grove 1, Pacific Grove 2",False,-121.92878,36.62645
PG First Baptist Church,246 LAUREL AVE PACIFIC GROVE CA 93950,False,Pacific Grove 4,False,-121.90978,36.61757
Pacific Grove High School,615 SUNSET DR PACIFIC GROVE CA 93950,False,"Pacific Grove 6, Pacific Grove 7",False,-121.92389,36.61062
Pajaro Middle School,250 SALINAS RD ROYAL OAKS CA 95076,False,Pajaro 1,False,-121.74893,36.89908
Pebble Beach Community Services District,3101 FOREST LAKE RD PEBBLE BEACH CA 93953,False,"Pebble Beach 1, Pebble Beach 2",False,-121.94451,36.58921
Petra Bible Church,115 IRIS DR SALINAS CA 93906,False,Salinas 58,False,-121.6542,36.69264
Pg Community Center,515 JUNIPERO AVE PACIFIC GROVE CA 93950,False,"Pacific Grove 3, Pacific Grove 5",False,-121.91781,36.61611
Pine Canyon Mobile Estates - Rec Room,51201 PINE CANYON RD KING CITY CA 93930,False,Riverside 2,False,-121.14916,36.18002
Prunedale Grange Hall,17890 MORO RD SALINAS CA 93907,False,"Lake, Prunedale 3, Prunedale 4",False,-121.66142,36.80295
Prunetree Shopping Center A-05,17551 VIERRA CANYON RD SALINAS CA 93907,False,Prunedale 2,False,-121.66506,36.792
Saint Ansgars Church,72 E SAN JOAQUIN ST SALINAS CA 93901,False,"Salinas 37, Salinas 38, Salinas 38",False,-121.65696,36.65772
Saint Dunstan's Episcopal Church,28003 ROBINSON CANYON RD CARMEL VALLEY CA 93923,False,"Carmel Valley 6, Carmel Valley 7",False,-121.80488,36.51987
Saint James Episcopal Church,381 HIGH ST MONTEREY CA 93940,False,Monterey 4,False,-121.90397,36.60259
Saint Mary Of The Nativity - Parish Hall,424 TOWT ST SALINAS CA 93905,False,"Salinas 22, Salinas 23",False,-121.61311,36.68114
Saint Theodore Church Hall,116 BELDEN ST GONZALES CA 93926,False,"Gonzales 1, Gonzales 2",False,-121.4414,36.5058
San Antonio Valley Community Center,65951 LOCKWOOD SAN LUCAS RD LOCKWOOD CA 93932,False,San Antonio 1,False,-121.08577,35.96657
Santa Rita School,2014 SANTA RITA ST SALINAS CA 93906,False,Salinas 52,False,-121.6526,36.72454
Scholze Park Center,280 DICKMAN AVE MONTEREY CA 93940,False,"Monterey 1, Monterey 2",False,-121.8989,36.61116
Seaside Community Center - Soper Field,220 COE AVE SEASIDE CA 93955,False,"Seaside 2, Seaside 2",False,-121.83246,36.626
Sherwood Elementary School,110 S WOOD ST SALINAS CA 93905,False,Salinas 21,False,-121.63508,36.67181
Soledad High School,425 GABILAN DR SOLEDAD CA 93960,False,"Soledad 3, Soledad 4",False,-121.32579,36.43644
Soledad Ymca,560 WALKER DR SOLEDAD CA 93960,False,"Soledad 1, Soledad 2",False,-121.31958,36.42935
Sunset Center - Carpenter Hall,999030 SAN CARLOS ST CARMEL-BY-THE-SEA CA 93921,False,"Carmel-by-the-Sea 1, Carmel-by-the-Sea 2",False,-121.92181,36.55439
The Salvation Army Of Salinas,2460 N MAIN ST SALINAS CA 93906,False,Salinas 51,False,-121.65565,36.73402
University Park School,833 W ACACIA ST SALINAS CA 93901,False,Salinas 34,False,-121.67853,36.67133
